frame_id,class_name,count,total_objects
frame_40,coke_v_big,5,62
frame_40,coke_small,5,62
frame_40,pepsi_med,5,62
frame_40,coke_v_med,3,62
frame_40,dew_med,8,62
frame_40,sprite_small,4,62
frame_40,fanta_grape_big,3,62
frame_40,pepsi_big,3,62
frame_40,a&w_small,7,62
frame_40,kick_med,4,62
frame_40,fanta_straw_big,1,62
frame_41,coke_z_big,4,62
frame_41,coke_med,5,62
frame_41,anw_med,5,62
frame_41,coke_v_big,5,62
frame_41,coke_small,5,62
frame_41,pepsi_med,5,62
frame_41,coke_v_med,3,62
frame_41,dew_med,8,62
frame_41,sprite_small,4,62
frame_41,fanta_grape_big,3,62
frame_41,pepsi_big,3,62
frame_41,a&w_small,7,62
frame_41,kick_med,4,62
frame_41,fanta_straw_big,1,62
frame_42,coke_z_big,4,60
frame_42,coke_med,5,60
frame_42,anw_med,5,60
frame_42,coke_v_big,5,60
frame_42,coke_small,5,60
frame_42,pepsi_med,5,60
frame_42,coke_v_med,3,60
frame_42,dew_med,7,60
frame_42,sprite_small,4,60
frame_42,fanta_grape_big,3,60
frame_42,pepsi_big,3,60
frame_42,a&w_small,7,60
frame_42,kick_med,3,60
frame_42,fanta_straw_big,1,60
frame_43,coke_z_big,4,61
frame_43,coke_med,5,61
frame_43,anw_med,5,61
frame_43,coke_v_big,5,61
frame_43,coke_small,5,61
frame_43,pepsi_med,5,61
frame_43,coke_v_med,3,61
frame_43,dew_med,8,61
frame_43,sprite_small,4,61
frame_43,fanta_grape_big,3,61
frame_43,pepsi_big,3,61
frame_43,a&w_small,7,61
frame_43,kick_med,3,61
frame_43,fanta_straw_big,1,61
frame_44,coke_z_big,4,61
frame_44,coke_med,5,61
frame_44,anw_med,5,61
frame_44,coke_v_big,5,61
frame_44,coke_small,5,61
frame_44,pepsi_med,5,61
frame_44,coke_v_med,3,61
frame_44,dew_med,8,61
frame_44,sprite_small,4,61
frame_44,fanta_grape_big,3,61
frame_44,pepsi_big,3,61
frame_44,a&w_small,7,61
frame_44,kick_med,3,61
frame_44,fanta_straw_big,1,61
frame_45,coke_z_big,4,60
frame_45,coke_med,5,60
frame_45,anw_med,5,60
frame_45,coke_v_big,5,60
frame_45,coke_small,5,60
frame_45,pepsi_med,5,60
frame_45,coke_v_med,3,60
frame_45,dew_med,7,60
frame_45,sprite_small,4,60
frame_45,fanta_grape_big,3,60
frame_45,pepsi_big,3,60
frame_45,a&w_small,7,60
frame_45,kick_med,3,60
frame_45,fanta_straw_big,1,60
frame_46,coke_z_big,4,60
frame_46,coke_med,5,60
frame_46,anw_med,5,60
frame_46,coke_v_big,5,60
frame_46,coke_small,5,60
frame_46,pepsi_med,5,60
frame_46,coke_v_med,3,60
frame_46,dew_med,7,60
frame_46,sprite_small,4,60
frame_46,fanta_grape_big,3,60
frame_46,pepsi_big,3,60
frame_46,a&w_small,7,60
frame_46,kick_med,3,60
frame_46,fanta_straw_big,1,60
frame_47,coke_z_big,4,60
frame_47,coke_med,5,60
frame_47,anw_med,5,60
frame_47,coke_v_big,5,60
frame_47,coke_small,5,60
frame_47,pepsi_med,5,60
frame_47,coke_v_med,3,60
frame_47,dew_med,7,60
frame_47,sprite_small,4,60
frame_47,fanta_grape_big,3,60
frame_47,pepsi_big,3,60
frame_47,a&w_small,7,60
frame_47,kick_med,3,60
frame_47,fanta_straw_big,1,60
frame_48,coke_z_big,4,62
frame_48,coke_med,5,62
frame_48,anw_med,5,62
frame_48,coke_v_big,5,62
frame_48,coke_small,5,62
frame_48,pepsi_med,5,62
frame_48,coke_v_med,3,62
frame_48,dew_med,8,62
frame_48,sprite_small,4,62
frame_48,fanta_grape_big,3,62
frame_48,pepsi_big,3,62
frame_48,a&w_small,7,62
frame_48,kick_med,4,62
frame_48,fanta_straw_big,1,62
frame_49,coke_z_big,4,61
frame_49,coke_med,5,61
frame_49,anw_med,5,61
frame_49,coke_v_big,5,61
frame_49,coke_small,5,61
frame_49,pepsi_med,5,61
frame_49,coke_v_med,3,61
frame_49,dew_med,8,61
frame_49,sprite_small,4,61
frame_49,fanta_grape_big,2,61
frame_49,pepsi_big,3,61
frame_49,a&w_small,7,61
frame_49,kick_med,4,61
frame_49,fanta_straw_big,1,61
frame_50,coke_z_big,4,63
frame_50,coke_med,5,63
frame_50,anw_med,5,63
frame_50,coke_v_big,5,63
frame_50,coke_small,5,63
frame_50,pepsi_med,5,63
frame_50,coke_v_med,3,63
frame_50,dew_med,9,63
frame_50,sprite_small,4,63
frame_50,fanta_grape_big,2,63
frame_50,pepsi_big,3,63
frame_50,a&w_small,8,63
frame_50,kick_med,4,63
frame_50,fanta_straw_big,1,63
frame_51,coke_z_big,4,62
frame_51,coke_med,5,62
frame_51,anw_med,5,62
frame_51,coke_v_big,5,62
frame_51,coke_small,5,62
frame_51,pepsi_med,5,62
frame_51,coke_v_med,3,62
frame_51,dew_med,9,62
frame_51,sprite_small,4,62
frame_51,fanta_grape_big,2,62
frame_51,pepsi_big,3,62
frame_51,a&w_small,7,62
frame_51,kick_med,4,62
frame_51,fanta_straw_big,1,62
frame_52,coke_z_big,4,63
frame_52,coke_med,5,63
frame_52,anw_med,5,63
frame_52,coke_v_big,5,63
frame_52,coke_small,5,63
frame_52,pepsi_med,5,63
frame_52,coke_v_med,3,63
frame_52,dew_med,9,63
frame_52,sprite_small,4,63
frame_52,fanta_grape_big,3,63
frame_52,pepsi_big,3,63
frame_52,a&w_small,7,63
frame_52,kick_med,4,63
frame_52,fanta_straw_big,1,63
frame_53,coke_z_big,4,60
frame_53,coke_med,5,60
frame_53,anw_med,5,60
frame_53,coke_v_big,5,60
frame_53,coke_small,5,60
frame_53,pepsi_med,5,60
frame_53,coke_v_med,3,60
frame_53,dew_med,8,60
frame_53,sprite_small,4,60
frame_53,fanta_grape_big,2,60
frame_53,pepsi_big,3,60
frame_53,a&w_small,6,60
frame_53,kick_med,4,60
frame_53,fanta_straw_big,1,60
frame_54,coke_z_big,4,62
frame_54,coke_med,5,62
frame_54,anw_med,5,62
frame_54,coke_v_big,5,62
frame_54,coke_small,5,62
frame_54,pepsi_med,5,62
frame_54,coke_v_med,3,62
frame_54,dew_med,9,62
frame_54,sprite_small,4,62
frame_54,fanta_grape_big,3,62
frame_54,pepsi_big,3,62
frame_54,a&w_small,6,62
frame_54,kick_med,4,62
frame_54,fanta_straw_big,1,62
frame_55,coke_z_big,4,60
frame_55,coke_med,5,60
frame_55,anw_med,5,60
frame_55,coke_v_big,5,60
frame_55,coke_small,5,60
frame_55,pepsi_med,5,60
frame_55,coke_v_med,3,60
frame_55,dew_med,7,60
frame_55,sprite_small,4,60
frame_55,fanta_grape_big,2,60
frame_55,pepsi_big,3,60
frame_55,a&w_small,6,60
frame_55,kick_med,4,60
frame_55,7up_med,1,60
frame_55,fanta_straw_big,1,60
frame_56,coke_z_big,4,62
frame_56,coke_med,5,62
frame_56,anw_med,5,62
frame_56,coke_v_big,5,62
frame_56,coke_small,5,62
frame_56,pepsi_med,5,62
frame_56,coke_v_med,3,62
frame_56,dew_med,8,62
frame_56,sprite_small,4,62
frame_56,fanta_grape_big,3,62
frame_56,pepsi_big,3,62
frame_56,a&w_small,6,62
frame_56,kick_med,4,62
frame_56,7up_med,1,62
frame_56,fanta_straw_big,1,62
frame_57,coke_z_big,4,62
frame_57,coke_med,5,62
frame_57,anw_med,5,62
frame_57,coke_v_big,5,62
frame_57,coke_small,5,62
frame_57,pepsi_med,5,62
frame_57,coke_v_med,3,62
frame_57,dew_med,9,62
frame_57,sprite_small,4,62
frame_57,fanta_grape_big,3,62
frame_57,pepsi_big,3,62
frame_57,a&w_small,6,62
frame_57,kick_med,4,62
frame_57,fanta_straw_big,1,62
frame_58,coke_z_big,4,62
frame_58,coke_med,5,62
frame_58,anw_med,5,62
frame_58,coke_v_big,5,62
frame_58,coke_small,5,62
frame_58,pepsi_med,5,62
frame_58,coke_v_med,3,62
frame_58,dew_med,8,62
frame_58,sprite_small,4,62
frame_58,fanta_grape_big,3,62
frame_58,pepsi_big,3,62
frame_58,a&w_small,6,62
frame_58,kick_med,4,62
frame_58,7up_med,1,62
frame_58,fanta_straw_big,1,62
frame_59,coke_z_big,4,61
frame_59,coke_med,4,61
frame_59,anw_med,5,61
frame_59,coke_v_big,5,61
frame_59,coke_small,5,61
frame_59,pepsi_med,5,61
frame_59,coke_v_med,3,61
frame_59,dew_med,8,61
frame_59,sprite_small,4,61
frame_59,fanta_grape_big,3,61
frame_59,pepsi_big,3,61
frame_59,a&w_small,6,61
frame_59,kick_med,4,61
frame_59,7up_med,1,61
frame_59,fanta_straw_big,1,61
frame_60,coke_z_big,4,59
frame_60,coke_med,4,59
frame_60,anw_med,5,59
frame_60,coke_v_big,5,59
frame_60,coke_small,5,59
frame_60,pepsi_med,5,59
frame_60,coke_v_med,3,59
frame_60,dew_med,6,59
frame_60,sprite_small,4,59
frame_60,fanta_grape_big,3,59
frame_60,pepsi_big,3,59
frame_60,a&w_small,6,59
frame_60,kick_med,4,59
frame_60,7up_med,1,59
frame_60,fanta_straw_big,1,59
frame_61,coke_z_big,4,60
frame_61,coke_med,4,60
frame_61,anw_med,5,60
frame_61,coke_v_big,5,60
frame_61,coke_small,5,60
frame_61,pepsi_med,5,60
frame_61,coke_v_med,3,60
frame_61,dew_med,7,60
frame_61,sprite_small,4,60
frame_61,fanta_grape_big,3,60
frame_61,pepsi_big,3,60
frame_61,a&w_small,6,60
frame_61,kick_med,4,60
frame_61,7up_med,1,60
frame_61,fanta_straw_big,1,60
frame_62,coke_z_big,4,60
frame_62,coke_med,4,60
frame_62,anw_med,5,60
frame_62,coke_v_big,5,60
frame_62,coke_small,5,60
frame_62,pepsi_med,5,60
frame_62,coke_v_med,3,60
frame_62,dew_med,7,60
frame_62,sprite_small,4,60
frame_62,fanta_grape_big,2,60
frame_62,pepsi_big,3,60
frame_62,a&w_small,6,60
frame_62,kick_med,4,60
frame_62,7up_med,2,60
frame_62,fanta_straw_big,1,60
frame_63,coke_z_big,4,62
frame_63,coke_med,4,62
frame_63,anw_med,5,62
frame_63,coke_v_big,5,62
frame_63,coke_small,5,62
frame_63,pepsi_med,5,62
frame_63,coke_v_med,3,62
frame_63,dew_med,7,62
frame_63,sprite_small,4,62
frame_63,fanta_grape_big,3,62
frame_63,pepsi_big,3,62
frame_63,a&w_small,6,62
frame_63,kick_med,5,62
frame_63,7up_med,2,62
frame_63,fanta_straw_big,1,62
frame_64,coke_z_big,4,61
frame_64,coke_med,4,61
frame_64,anw_med,5,61
frame_64,coke_v_big,5,61
frame_64,coke_small,5,61
frame_64,pepsi_med,5,61
frame_64,coke_v_med,3,61
frame_64,dew_med,7,61
frame_64,sprite_small,4,61
frame_64,fanta_grape_big,2,61
frame_64,pepsi_big,3,61
frame_64,a&w_small,6,61
frame_64,kick_med,5,61
frame_64,7up_med,2,61
frame_64,fanta_straw_big,1,61
frame_65,coke_z_big,4,62
frame_65,coke_med,4,62
frame_65,anw_med,5,62
frame_65,coke_v_big,5,62
frame_65,coke_small,5,62
frame_65,pepsi_med,5,62
frame_65,coke_v_med,3,62
frame_65,dew_med,7,62
frame_65,sprite_small,4,62
frame_65,fanta_grape_big,3,62
frame_65,pepsi_big,3,62
frame_65,a&w_small,6,62
frame_65,kick_med,5,62
frame_65,7up_med,2,62
frame_65,fanta_straw_big,1,62
